+------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|start_time|finish_tim|          queue_name|exec_hostn|num_exec_p| num_slots|job_exit_s|    application_name|job_i|job_pend_t|job_run_ti|job_mem_us|job_swap_u|job_cpu_ti|
|    664001|    823001|                 sis|  phas2951|1.0000000*|         1|      DONE|                 sis| 2045|         0|    159000|    113164|   1324468|4.0000000*|
|    707001|    823001|                dpat|  phas3618|1.0000000*|         1|      DONE|                dpat| 2169|         0|    116000|     46521|    580980|2.0000000*|
|    812001|    823001|                 gtb|  chas1526|1.0000000*|         1|      DONE|                 gtb| 2521|         0|     11000|    237507|    660744|3.0000000*|
|    569001|    824001|           fss_short|  chas2522|1.0000000*|         1|      DONE|           fss_short| 1780|         0|    255000|    541723|   1043840|245.00000*|
|    809001|    824001|           fss_short|  chas1599|1.0000000*|         1|      DONE|           fss_short| 2505|         0|     15000|    164612|    927144|13.000000*|
|    815001|    825001|        hspice_short|  phas2969|2.0000000*|         2|      DONE|        hspice_short| 2534|         0|     10000|    124497|    496340|5.0000000*|
|    521001|    825001|           fss_short|  chas1602|1.0000000*|         1|      DONE|           fss_short| 1655|         0|    304000|    547673|   1072932|291.00000*|
|    812001|    826001|               fshbm|  phas2279|4.0000000*|         4|      DONE|               fshbm| 2520|         0|     14000|    331894|   1012708|11.000000*|
|    708001|    826001|     star-rcxt_short|  phas3359|1.0000000*|         1|      DONE|     star-rcxt_short| 2173|         0|    118000|    289691|   1272788|41.000000*|
|    635001|    826001|     star-rcxt_short|  phas3297|1.0000000*|         1|      DONE|     star-rcxt_short| 1980|         0|    191000|    278809|   1214548|99.0000000|
|    816001|    827001|           fss_short|  chas2748|1.0000000*|         1|      DONE|           fss_short| 2537|         0|     11000|    122819|    928656|5.0000000*|
|    569001|    829001|           fss_short|  chas1612|1.0000000*|         1|      DONE|           fss_short| 1781|         0|    260000|    547125|   1047252|257.00000*|
|    368001|    830001|                long|  phas3214|1.0000000*|         1|      DONE|            meridian| 1235|         0|    462000|   4704781|   5680612|364.00000*|
|    574001|    830001|           fss_short|  chas1657|1.0000000*|         1|      DONE|           fss_short| 1798|         0|    256000|    557983|   1068788|247.00000*|
|    813001|    832001|               fspro|  chas1658|1.0000000*|         1|      DONE|               fspro| 2524|         0|     19000|    282203|    778904|15.000000*|
|    769001|    832001|     verilog_compile|  phas2663|1.0000000*|         1|      DONE|     verilog_compile| 2362|         0|     63000|     81817|    391572|26.000000*|
|    816001|    833001|  verilog_regression|  phas2657|1.0000000*|         1|      DONE|  verilog_regression| 2538|         0|     17000|     16670|    273008|9.0000000*|
|    453001|    833001|     primetime_short|  phas3443|4.0000000*|         4|      DONE|     primetime_short| 1449|         0|    380000|   3922908|   6638396|768.00000*|
|    469001|    833001|        hspice_short|  phas2967|2.0000000*|         2|      DONE|        hspice_short| 1504|         0|    364000|    213651|    587568|678.00000*|
|    466001|    833001|              caldrc|  phas2221|1.0000000*|         1|      DONE|              caldrc| 1484|         0|    367000|    192341|    583932|358.00000*|
|    827001|    836001|        hspice_short|  phas2963|2.0000000*|         2|      DONE|        hspice_short| 2553|         0|      9000|     87623|    459504|5.0000000*|
|    574001|    836001|       fsspice_short|  chas1658|1.0000000*|         1|      DONE|       fsspice_short| 1795|         0|    262000|    689596|   1496720|225.00000*|
|    827001|    836001|        lcalwb_model|  phas3270|1.0000000*|         1|      DONE|                   -| 2539|         0|      9000|     15438|     35452|0.0000000*|
|    827001|    837001|              caldrc|  phas2225|1.0000000*|         1|      DONE|              caldrc| 2559|         0|     10000|         0|         0|0.0000000*|
|    757001|    837001|           perf_long|  chas1791|1.0000000*|         1|      DONE|                perf| 2332|         0|     80000|   1505424|   2111536|70.000000*|
|    740001|    837001|     star-rcxt_short|  phas3398|1.0000000*|         1|      DONE|     star-rcxt_short| 2293|         0|     97000|     51149|    674276|7.0000000*|
|    740001|    837001|           fss_short|  chas1602|1.0000000*|         1|      DONE|           fss_short| 2291|         0|     97000|    157632|    643764|87.000000*|
|    809001|    837001|               fspro|  chas2781|1.0000000*|         1|      DONE|               fspro| 2506|         0|     28000|    270166|    767508|17.000000*|
|    827001|    837001|             slsiopc|  phas3987|4.0000000*|         4|      DONE|             slsiopc| 2546|         0|     10000|     38927|   1119196|0.0000000*|
|    827001|    837001|             slsiopc|  phas3987|4.0000000*|         4|      DONE|             slsiopc| 2545|         0|     10000|     38923|   1119196|0.0000000*|
|    827001|    837001|                 gtb|  chas1527|1.0000000*|         1|      DONE|                 gtb| 2560|         0|     10000|    132522|    431368|1.0000000*|
|    827001|    837001|           fss_short|  chas1594|1.0000000*|         1|      DONE|           fss_short| 2556|         0|     10000|     93123|    639084|5.0000000*|
|    829001|    838001|        hspice_short|  phas2974|2.0000000*|         2|      DONE|        hspice_short| 2575|         0|      9000|    116733|    494740|4.0000000*|
|    828001|    838001|                 gtb|  chas1526|1.0000000*|         1|      DONE|                 gtb| 2574|         0|     10000|    131575|    431356|1.0000000*|
|    828001|    839001|               fshbm|  phas2279|4.0000000*|         4|      DONE|               fshbm| 2570|         0|     11000|    405827|   1086548|9.0000000*|
|    534001|    839001|           fss_short|  chas1613|1.0000000*|         1|      DONE|           fss_short| 1678|         0|    305000|    558720|   1055428|294.00000*|
|    553001|    839001|           fss_short|  chas2487|1.0000000*|         1|      DONE|           fss_short| 1752|         0|    286000|    555393|   1065344|272.00000*|
|    827001|    839001|             slsiopc|  phas4000|4.0000000*|         4|      DONE|             slsiopc| 2562|         0|     12000|     39480|   1053660|0.0000000*|
|    827001|    839001|             slsiopc|  phas4000|4.0000000*|         4|      DONE|             slsiopc| 2547|         0|     12000|     39472|   1053656|0.0000000*|
|    828001|    840001|             slsiopc|  phas4005|4.0000000*|         4|      DONE|             slsiopc| 2563|         0|     12000|     34524|    750748|0.0000000*|
|    831001|    840001|                 gtb|  chas1527|1.0000000*|         1|      DONE|                 gtb| 2578|         0|      9000|    160350|    455940|2.0000000*|
|    313001|    840001|        hspice_short|  phas2974|2.0000000*|         2|      DONE|        hspice_short| 1024|         0|    527000|    213162|    587076|1034.0000*|
|    620001|    840001|                 fsp|  chas2497|1.0000000*|         1|      DONE|                 fsp| 1945|         0|    220000|    137363|    969240|212.00000*|
|    828001|    841001|           fss_short|  chas1588|1.0000000*|         1|      DONE|           fss_short| 2565|         0|     13000|    134965|    897580|11.000000*|
|    518001|    841001|              fss_cm|  chas1663|1.0000000*|         1|      DONE|              fss_cm| 1613|         0|    323000|   1097189|   1605320|316.00000*|
|    708001|    841001|     star-rcxt_short|  phas3300|1.0000000*|         1|      DONE|     star-rcxt_short| 2174|         0|    133000|    118048|   1533556|40.000000*|
|    331001|    841001|        hspice_short|  phas2960|2.0000000*|         2|      DONE|        hspice_short| 1097|         0|    510000|    213206|    587080|991.00000*|
|    832001|    842001|                 gtb|  chas1526|1.0000000*|         1|      DONE|                 gtb| 2580|         0|     10000|         0|         0|1.0000000*|
|    833001|    842001|                 gtb|  chas1528|1.0000000*|         1|      DONE|                 gtb| 2587|         0|      9000|         0|         0|1.0000000*|
|    833001|    842001|        hspice_short|  phas2990|2.0000000*|         2|      DONE|        hspice_short| 2583|         0|      9000|    126155|    494760|4.0000000*|
|    775001|    842001|           perf_long|  phas3130|1.0000000*|         1|      DONE|                perf| 2378|         0|     67000|    435869|  11395756|258.00000*|
|    828001|    843001|           fss_short|  chas1599|1.0000000*|         1|      DONE|           fss_short| 2566|         0|     15000|    169148|    929740|13.000000*|
|    833001|    843001|           fss_short|  chas1589|1.0000000*|         1|      DONE|           fss_short| 2584|         0|     10000|     82932|    522804|4.0000000*|
|    317001|    844001|        hspice_short|  phas2958|2.0000000*|         2|      DONE|        hspice_short| 1055|         0|    527000|    215450|    587080|1026.0000*|
|    816001|    844001|               fspro|  chas2677|1.0000000*|         1|      DONE|               fspro| 2536|         0|     28000|    322619|    821916|17.000000*|
|    506001|    844001|                 gui|  phas3061|1.0000000*|         1|      DONE|           simvision| 1601|         0|    338000|    211779|    876888|34.000000*|
|    732001|    844001|           sischarac|  phas3406|1.0000000*|         1|      DONE|                   -| 2254|         0|    112000|    137583|   1079060|17.000000*|
|     83001|    844001|           fss_short|  chas1646|1.0000000*|         1|      DONE|           fss_short|  339|         0|    761000|   1151186|   1754624|754.00000*|
|    366001|    845001|        hspice_short|  phas2967|2.0000000*|         2|      DONE|        hspice_short| 1225|         0|    479000|    213785|    587064|932.00000*|
|    574001|    845001|           fss_short|  chas1638|1.0000000*|         1|      DONE|           fss_short| 1799|         0|    271000|    574848|   1081476|264.00000*|
|    655001|    845001|  verilog_regression|  chas3123|1.0000000*|         1|      DONE|  verilog_regression| 2031|         0|    190000|    843186| 103854516|180.00000*|
|    734001|    846001|           sischarac|  phas3406|1.0000000*|         1|      DONE|                   -| 2255|         0|    112000|    137583|   1079060|17.000000*|
|    845001|    846001|          userdefine|  phas2999|1.0000000*|         1|      DONE|                   -| 2607|         0|      1000|         0|         0|0.0000000*|
|    748001|    847001|           sischarac|  phas3410|1.0000000*|         1|      DONE|                   -| 2323|         0|     99000|     95072|    793424|2.0000000*|
|    830001|    848001|               fspro|  chas2798|1.0000000*|         1|      DONE|               fspro| 2576|         0|     18000|    311735|    809628|16.000000*|
|    320001|    848001|        hspice_short|  phas2977|2.0000000*|         2|      DONE|        hspice_short| 1071|         0|    528000|    216529|    587084|1041.0000*|
|    453001|    848001|     primetime_short|  phas1028|4.0000000*|         4|      DONE|     primetime_short| 1456|         0|    395000|   3906769|   6683288|834.00000*|
